IDLink,LinkedIn
48119.0,2
48114.0,7
95603.0,0
48136.0,3
48138.0,0
48211.0,2
48212.0,0
48145.0,10
48122.0,11
48124.0,1
48126.0,15
48223.0,0
48224.0,0
95557.0,13
48121.0,0
48231.0,0
48139.0,1
48135.0,1
48142.0,0
48158.0,14
48228.0,1
48519.0,36
48143.0,0
48272.0,3
48147.0,24
48161.0,24
95617.0,1
95562.0,185
48140.0,6
48198.0,0
48219.0,1
48191.0,0
48148.0,72
48247.0,10
48246.0,0
95560.0,0
48251.0,0
95589.0,285
95624.0,5
48167.0,0
48249.0,0
48177.0,35
48154.0,1
48160.0,46
48252.0,0
48263.0,0
48153.0,17
48181.0,11
48256.0,33
48157.0,462
48162.0,6
48262.0,4
48261.0,5
95568.0,16
48267.0,0
95638.0,3
95771.0,6
48172.0,6
48271.0,3
48175.0,0
48170.0,3
48171.0,2
48276.0,35
48548.0,0
48174.0,11
48178.0,29
48280.0,9
95580.0,2
95608.0,24
48173.0,3
48182.0,7
95577.0,0
48284.0,0
48180.0,16
95581.0,3
48239.0,36
48179.0,0
48290.0,2
48291.0,1
48395.0,0
48185.0,32
95655.0,2
95584.0,3
48419.0,4
95609.0,216
95601.0,3
48183.0,0
95582.0,0
48192.0,0
48296.0,1
48187.0,4
95607.0,69
48186.0,2
95593.0,0
95666.0,48
48257.0,6
48214.0,34
48188.0,2
48189.0,3
95588.0,61
48190.0,11
48312.0,0
48317.0,0
48236.0,7
48194.0,0
95590.0,7
48318.0,0
48196.0,1
48193.0,0
95599.0,13
48200.0,192
48210.0,0
48195.0,0
48202.0,0
48197.0,1
48321.0,0
48322.0,4
48199.0,2
95611.0,3
48330.0,21
48208.0,93
48209.0,1
48204.0,0
95949.0,7
48203.0,31
48205.0,2
48213.0,9
48216.0,5
48221.0,0
95908.0,1928
48220.0,1
48207.0,0
48227.0,1
48222.0,0
48217.0,27
48215.0,0
95610.0,294
95781.0,0
48218.0,3
48232.0,2
48230.0,0
48344.0,0
95614.0,86
48235.0,3
48323.0,4
48237.0,35
48308.0,1
48233.0,57
48225.0,0
48234.0,3
48226.0,36
48229.0,2
95627.0,1917
48238.0,9
95613.0,72
95615.0,69
95622.0,15
48243.0,6
48240.0,15
95619.0,28
48242.0,10
48245.0,2
95626.0,122
95647.0,6
95731.0,0
48248.0,5
95708.0,0
95618.0,8
48250.0,123
48334.0,0
48244.0,10
48381.0,11
95623.0,8
95648.0,16
95656.0,59
95621.0,17
48349.0,23
95625.0,6
48253.0,5
48260.0,0
95631.0,24
95719.0,0
95726.0,0
95921.0,0
95931.0,0
48332.0,3
48265.0,25
95630.0,93
48356.0,3
95718.0,0
48259.0,25
95635.0,11
95636.0,6
95632.0,10
95723.0,2
48254.0,10
48282.0,15
48268.0,0
95633.0,455
48258.0,18
48266.0,1
95634.0,2743
95640.0,3
95671.0,188
95682.0,106
95674.0,567
95727.0,14
48270.0,9
95687.0,450
95637.0,91
48269.0,75
48273.0,1
95643.0,0
48275.0,5
95649.0,9
95658.0,0
95639.0,232
95642.0,2
95730.0,1
95737.0,0
48329.0,15
95641.0,33
48370.0,0
48371.0,0
48277.0,220
95646.0,66
95942.0,9
95711.0,19
48278.0,16
48281.0,8
48285.0,9
48279.0,2
95652.0,46
95653.0,76
95675.0,316
48372.0,112
48311.0,3
48380.0,0
48283.0,3
48443.0,3
48293.0,5
48470.0,0
95694.0,810
95657.0,35
48294.0,1
48292.0,3
48297.0,0
48286.0,4
48383.0,0
48288.0,2
95654.0,0
48300.0,7
48295.0,5
48299.0,29
95751.0,7
95659.0,24
48351.0,5
48476.0,535
48298.0,10
48309.0,3
48410.0,0
48301.0,26
48386.0,2
95667.0,327
95668.0,4
95661.0,20
48302.0,3
48304.0,10
48339.0,40
48314.0,0
48315.0,5
48310.0,13
48303.0,13
95669.0,122
48306.0,2
95698.0,0
95684.0,25
48305.0,11
48446.0,1
48394.0,0
48319.0,1
95665.0,73
95676.0,674
95772.0,8
48307.0,12
48324.0,131
95672.0,4
95733.0,2
48326.0,38
48316.0,0
95673.0,3
95680.0,87
95677.0,7
95709.0,5
95738.0,6
48327.0,31
95753.0,0
95679.0,417
95752.0,3
95712.0,428
95686.0,1966
95688.0,235
95827.0,25
48404.0,1
48333.0,13
95689.0,22
95681.0,2881
95683.0,5
48331.0,51
95691.0,2752
48377.0,51
48467.0,1900
48335.0,12
95693.0,2
95697.0,48
95700.0,105
95692.0,98
48387.0,0
48336.0,8
48337.0,116
48340.0,0
95763.0,3
95696.0,63
95765.0,17
95705.0,7
95724.0,178
48341.0,7
48412.0,0
95704.0,191
48342.0,3980
48343.0,1
48392.0,72
48338.0,1
95703.0,4
95755.0,56
95706.0,925
95702.0,5
95749.0,12
95710.0,5
95740.0,34
48369.0,33
48388.0,0
95707.0,287
48345.0,3
48445.0,0
48362.0,7
48363.0,8
48347.0,3
95713.0,11
48346.0,12
95734.0,19
48375.0,520
48405.0,2
48368.0,4
48354.0,49
48350.0,2
95768.0,2
48348.0,2
48353.0,20
95720.0,85
95721.0,23
95722.0,42
48357.0,30
48358.0,2
48406.0,10
95714.0,2
48352.0,13
95773.0,0
48360.0,2
48364.0,0
48430.0,5
48355.0,0
48432.0,0
95717.0,1
95735.0,120
48367.0,1
48494.0,10
48436.0,0
48452.0,0
48731.0,0
95725.0,0
95821.0,455
48429.0,0
48431.0,10
48359.0,2
48692.0,23
95917.0,9
96039.0,1019
96075.0,162
48361.0,2
48485.0,1
48451.0,0
48366.0,12
48365.0,3
48444.0,0
48390.0,653
48385.0,9
48442.0,0
48373.0,20
95736.0,42
48374.0,10
48376.0,653
48422.0,3
48461.0,9
48450.0,0
96081.0,0
95739.0,12
48382.0,1
95743.0,104
48378.0,2
48379.0,0
95745.0,180
95744.0,94
48384.0,0
95748.0,1729
95746.0,65
48428.0,0
48389.0,1
48391.0,8
48441.0,12
95750.0,33
95822.0,20
95760.0,145
48399.0,35
48400.0,6
48398.0,0
48396.0,0
48402.0,7
48403.0,34
48401.0,16
48469.0,0
95756.0,1589
48397.0,2
95820.0,1073
95762.0,2
95761.0,3100
48409.0,0
48484.0,0
95757.0,11
48483.0,0
95764.0,4
48407.0,11
95766.0,1
48510.0,7
48488.0,1
48413.0,0
48411.0,9
48414.0,7
48408.0,26
95905.0,0
95797.0,0
95798.0,11
48552.0,1
48495.0,0
95796.0,0
95780.0,0
95812.0,23
95802.0,42
95800.0,0
95801.0,0
95829.0,0
95803.0,0
95810.0,0
95845.0,485
48416.0,7
95809.0,39
95811.0,579
95815.0,3
48629.0,0
48418.0,6
95816.0,16
48423.0,8
95828.0,140
48417.0,106
48420.0,0
48427.0,5
48434.0,2
48490.0,0
48433.0,284
48424.0,5
95775.0,82
95794.0,140
48435.0,77
95836.0,16
48426.0,0
95841.0,19
48440.0,3
48437.0,0
48496.0,9
48449.0,0
48448.0,0
48439.0,4
95774.0,0
95778.0,219
95785.0,195
95776.0,5
48499.0,3
48492.0,3
48528.0,5
95779.0,1
95787.0,23
48447.0,0
48438.0,8
48460.0,4
48534.0,0
48538.0,135
95850.0,1
95851.0,1
48456.0,1
48539.0,0
48540.0,7
95967.0,0
95849.0,0
48463.0,0
48457.0,2
48546.0,0
48547.0,0
48570.0,0
48458.0,0
48557.0,0
48575.0,0
48558.0,1
48462.0,2
48556.0,0
95782.0,0
48571.0,0
48574.0,0
48566.0,7
48567.0,1
48464.0,0
95784.0,1
48479.0,1
48466.0,4
48465.0,110
48895.0,33
48507.0,6
48533.0,476
48518.0,1
48473.0,22
48471.0,0
48472.0,2
48468.0,10
48475.0,1
48535.0,4
48647.0,25
48579.0,0
48578.0,4
48586.0,0
48587.0,0
48481.0,7
48482.0,1
48477.0,2
48509.0,7
48489.0,0
48486.0,3
48478.0,0
48474.0,84
95873.0,0
48487.0,31
95877.0,391
95858.0,46
95788.0,100
48491.0,0
95786.0,4
48480.0,2
48588.0,1
48763.0,0
48493.0,5
48506.0,156
95886.0,1
95904.0,0
95793.0,11
95883.0,1
95790.0,5
48608.0,4
48532.0,141
48497.0,20
95799.0,102
95792.0,1000
95795.0,231
48596.0,0
95806.0,11
95838.0,166
95839.0,7
95887.0,2
48500.0,0
48503.0,11
95808.0,1930
48502.0,6
48601.0,2
95805.0,501
95814.0,5
48498.0,26
48501.0,16
48603.0,8
48504.0,6
95823.0,38
95943.0,483
95824.0,33
95868.0,6
95819.0,3125
48508.0,997
48611.0,1
95813.0,984
95807.0,329
48619.0,4
95892.0,36
48505.0,0
48648.0,4
95831.0,266
48863.0,6
48526.0,2
48600.0,15
95825.0,18
48514.0,4
95826.0,12
48609.0,7
48516.0,11
48583.0,13
48513.0,0
48618.0,0
95918.0,0
95857.0,53
95833.0,6
48523.0,3
48520.0,8
95832.0,0
48512.0,31
48517.0,19
48623.0,7
95834.0,198
95842.0,12
48515.0,3
48559.0,5
48525.0,2
48529.0,4
48545.0,13
48521.0,15
48527.0,16
48530.0,59
48522.0,57
95847.0,121
95947.0,0
95935.0,0
48536.0,0
48638.0,5
48639.0,0
48531.0,4
48524.0,136
95919.0,4
95920.0,0
95859.0,1436
48562.0,0
48542.0,17
48644.0,0
95853.0,4
48541.0,13
95848.0,0
48691.0,5
48569.0,1
48537.0,1
48544.0,1
48549.0,10
48553.0,0
48554.0,22
48550.0,3
95885.0,407
95865.0,1753
95916.0,4
48560.0,16
48561.0,4
95854.0,26
95867.0,26
48641.0,25
48555.0,11
48563.0,5
48551.0,0
95946.0,333
95863.0,278
48678.0,0
95864.0,9
48568.0,1
48572.0,0
48630.0,4
48573.0,9
95944.0,3
95861.0,1211
95862.0,12
48565.0,1
48564.0,0
48576.0,1
48642.0,256
48582.0,61
48658.0,17
48584.0,8
48577.0,2
48581.0,35
95941.0,41
95897.0,35
48585.0,9
48653.0,1
48615.0,19
48616.0,6
95866.0,1
95884.0,28
95876.0,191
48580.0,20
95871.0,202
95870.0,580
48689.0,24
48651.0,111
95878.0,69
48590.0,4
95875.0,122
48680.0,34
48589.0,2
95872.0,3
48592.0,17
48665.0,2
48593.0,35
48599.0,9
48730.0,5
48722.0,8
95881.0,46
48595.0,21
48598.0,9
95879.0,2
95952.0,8
95902.0,18
48679.0,3
48597.0,22
95951.0,1
48591.0,11
95882.0,0
48652.0,14
48594.0,18
95910.0,27
95934.0,63
95975.0,29
48604.0,10
48716.0,1
48602.0,508
48605.0,43
48706.0,1
48607.0,0
95889.0,0
95894.0,788
48606.0,4
95893.0,1
95911.0,12
95898.0,390
48613.0,7
48645.0,0
48631.0,3
95969.0,0
48612.0,5
95964.0,0
95895.0,7
95973.0,166
95966.0,3
95900.0,94
48617.0,3
95901.0,89
48610.0,3
48625.0,95
48626.0,0
48674.0,7
48614.0,62
95899.0,3
95955.0,90
95912.0,583
95913.0,3
48628.0,2
48624.0,39
48620.0,30
48621.0,0
95909.0,147
95925.0,6
95915.0,8
48622.0,19
48634.0,0
48635.0,2
48636.0,2
48637.0,3
48627.0,36
48632.0,0
48683.0,18
48908.0,25
96084.0,0
96130.0,282
96148.0,354
48643.0,10
48640.0,39
48646.0,37
48667.0,9
48633.0,2
48690.0,0
48649.0,2
95926.0,6
48693.0,3
48650.0,40
95923.0,15
95929.0,641
48695.0,0
95933.0,102
48655.0,6
48673.0,203
95937.0,5
48704.0,0
48709.0,0
95936.0,295
95930.0,13
48654.0,9
95938.0,139
95939.0,84
48656.0,11
48670.0,25
48657.0,5
48710.0,1
95953.0,2
48719.0,0
48698.0,109
48661.0,3
48677.0,10
95940.0,8
95956.0,5
48724.0,0
48663.0,1
48662.0,8
95991.0,0
95948.0,1
48666.0,1
48664.0,0
95992.0,4
48799.0,2
95996.0,0
48743.0,8
95974.0,9
48735.0,23
48668.0,0
48669.0,1
95957.0,91
95959.0,2
95999.0,7
48671.0,191
48826.0,0
48672.0,2
48676.0,3
48752.0,1
48751.0,20
48753.0,0
48772.0,0
48762.0,10
48764.0,59
95985.0,51
48675.0,7
95962.0,18
48768.0,1
95963.0,0
48687.0,6
48708.0,16
48684.0,8
48682.0,82
48686.0,1
95971.0,27
48943.0,0
48829.0,0
48778.0,0
48685.0,8
95972.0,114
95982.0,17
48688.0,1
48785.0,12
48783.0,6
48694.0,2
48794.0,11
48795.0,0
95978.0,3942
48696.0,1
95980.0,1
48715.0,1
48701.0,2
48702.0,1
48703.0,27
96009.0,0
48801.0,3
48700.0,2
95983.0,10
96018.0,63
48769.0,1
48699.0,66
48707.0,27
95976.0,1
48711.0,58
48786.0,13
48813.0,0
48705.0,6
48738.0,0
48812.0,11
48712.0,98
48713.0,96
48721.0,82
48726.0,8
48717.0,1
48727.0,0
96013.0,12
48718.0,3
48720.0,3
95987.0,12
48728.0,11
48723.0,3
48725.0,10
48734.0,14
96035.0,0
48729.0,2
96023.0,297
48736.0,6
48737.0,13
48747.0,220
48834.0,54
95989.0,0
95995.0,38
95994.0,7
48837.0,6
48732.0,133
48733.0,3
48740.0,8
48739.0,22
48745.0,6
48741.0,12
48746.0,12
48749.0,7
48750.0,0
48807.0,6
48856.0,0
48862.0,0
96055.0,0
96042.0,28
48742.0,166
48771.0,6
95997.0,1
48870.0,16
48744.0,24
96046.0,6
48748.0,84
96000.0,5
96243.0,0
48787.0,263
48756.0,2
48757.0,2
96005.0,39
96057.0,0
96001.0,54
48797.0,105
48866.0,0
48760.0,16
96089.0,0
96133.0,0
96174.0,0
96239.0,0
48761.0,25
96016.0,481
48765.0,1
48767.0,2
48779.0,5
48758.0,32
48770.0,8
48754.0,10
48755.0,13
96071.0,3
96059.0,12
48776.0,2
48766.0,0
48775.0,14
48773.0,0
48899.0,0
48998.0,23
48889.0,1
48777.0,13
96019.0,26
48782.0,8
96007.0,2
48774.0,11
96011.0,121
48814.0,116
48788.0,38
48933.0,3
48789.0,0
48791.0,14
48780.0,6
96067.0,11
96008.0,0
96040.0,245
96070.0,67
48858.0,0
48901.0,12
48790.0,10
48848.0,2
48819.0,15
48784.0,14
48881.0,2
48781.0,11
96015.0,42
96054.0,12
48798.0,21
48809.0,11
48793.0,1
48886.0,1
48792.0,5
96064.0,19
96045.0,30
48802.0,6
48983.0,22
48800.0,10
48913.0,1
48955.0,9
96010.0,113
48804.0,4
48805.0,4
48847.0,0
48878.0,2
48806.0,4
96017.0,1
96115.0,0
49031.0,1
48823.0,3
48803.0,6
96116.0,0
96014.0,9
48815.0,68
48816.0,6
48844.0,0
48854.0,6
48938.0,1
48811.0,57
96020.0,616
48808.0,59
96048.0,4
48818.0,53
48810.0,62
96117.0,0
48822.0,145
48821.0,47
48825.0,4
96024.0,0
96027.0,33
48937.0,22
96030.0,107
48851.0,107
48869.0,10
48885.0,9
96093.0,13
48904.0,0
96028.0,4
48817.0,4
48827.0,0
48820.0,7
96032.0,1
48835.0,23
48860.0,8
96062.0,8
96053.0,107
96150.0,8
48824.0,20
48919.0,6
48839.0,8
48831.0,53
48832.0,6
96037.0,15
96105.0,44
48906.0,12
48907.0,4
48855.0,2
96034.0,39
48843.0,3
48910.0,0
48838.0,16
48912.0,0
96038.0,129
48842.0,129
48841.0,0
96051.0,198
96041.0,3
48865.0,23
48935.0,0
48840.0,0
48846.0,33
96044.0,5
96073.0,4
48849.0,1
49084.0,37
48853.0,0
48897.0,0
96103.0,1
48852.0,0
96047.0,3
48845.0,5
48850.0,2
96043.0,63
96052.0,16
48864.0,1
48861.0,9
96094.0,10
96088.0,5
48867.0,45
48963.0,209
48916.0,81
48946.0,1062
48857.0,33
48868.0,1
48936.0,0
96066.0,17
96078.0,115
48890.0,8
48893.0,3
48879.0,6
48903.0,17
96068.0,1653
96069.0,1
48871.0,0
48905.0,0
48880.0,8
48872.0,2
96063.0,75
48914.0,13
48883.0,0
48873.0,5
48874.0,73
48875.0,693
96061.0,0
48900.0,8
96079.0,30
48877.0,1
96082.0,2
48876.0,608
49273.0,0
49313.0,0
49335.0,1
49353.0,70
96254.0,18
96268.0,24
48922.0,5
48887.0,2
48891.0,40
48917.0,1
48884.0,2
48950.0,74
48882.0,21
48951.0,19
48952.0,17
96085.0,279
96080.0,22
48894.0,21
48928.0,2
96072.0,90
96100.0,1199
48980.0,15
48888.0,0
48957.0,0
48892.0,0
48909.0,1
96083.0,0
96086.0,12
96135.0,20
48966.0,9
96119.0,176
96120.0,9
49006.0,2
96200.0,276
48896.0,3
48969.0,6
49234.0,14
48898.0,15
48978.0,0
48984.0,0
48990.0,0
49012.0,0
48902.0,4
49039.0,0
96096.0,4
96097.0,50
48979.0,0
48985.0,10
96095.0,0
96113.0,14
96099.0,5
48911.0,7
48932.0,2
96098.0,0
48915.0,33
96124.0,62
96102.0,0
48926.0,2
48918.0,0
48993.0,0
48992.0,1
48920.0,13
96104.0,845
48921.0,3
96107.0,11
96108.0,21
96143.0,13
48925.0,19
48923.0,13
96109.0,5
48924.0,0
96112.0,1
48929.0,1
48942.0,3
49010.0,0
49065.0,0
96106.0,0
49011.0,1
48931.0,0
49020.0,7
49021.0,0
96129.0,2
48939.0,0
48947.0,23
48940.0,1
48930.0,22
48941.0,4
96156.0,105
96152.0,0
49024.0,0
49030.0,0
49200.0,0
96169.0,128
96118.0,0
48945.0,19
96160.0,1
49089.0,0
49033.0,2
96127.0,0
48944.0,18
49056.0,0
49067.0,0
49100.0,0
49411.0,0
49473.0,0
96121.0,23
48949.0,1
96162.0,19
49043.0,1
48953.0,0
96137.0,35
49019.0,5
48956.0,1
48948.0,1
49106.0,4
96220.0,26
96125.0,2
48954.0,4
48958.0,12
48962.0,2
49047.0,7
96123.0,36
48959.0,0
48964.0,2
49198.0,0
48973.0,1
48960.0,0
96126.0,2
48961.0,21
96128.0,1
48967.0,4
48965.0,0
96132.0,35
48968.0,1
96131.0,107
48974.0,1
96173.0,9
48975.0,0
48976.0,0
96202.0,0
48970.0,0
96198.0,1
96242.0,0
96134.0,2
48981.0,93
48982.0,4
49075.0,0
49076.0,0
96146.0,21
96179.0,6
48972.0,134
48989.0,1
48988.0,4
48977.0,0
49023.0,38
48991.0,136
96211.0,38
48987.0,2
49004.0,40
49005.0,496
49009.0,2
49070.0,2
96218.0,26
48986.0,25
96138.0,5
96145.0,38
49096.0,0
49049.0,9
48999.0,1
49188.0,2
49000.0,13
49001.0,79
49137.0,665
48995.0,250
48994.0,7
96157.0,556
48996.0,2
48997.0,1
96144.0,354
96151.0,23
49002.0,25
49038.0,17
49003.0,3
96147.0,3
49107.0,0
49179.0,24
49018.0,5
49007.0,4
49014.0,142
49125.0,0
49111.0,0
49008.0,10
49169.0,0
49017.0,2
49120.0,1
96232.0,1
49016.0,0
49121.0,3
96149.0,2
96191.0,16
49022.0,40
49025.0,3
49094.0,2
49027.0,4
49029.0,0
96182.0,131
96158.0,19
96338.0,24
49128.0,0
49032.0,3
49129.0,6
96154.0,117
96159.0,5
49026.0,3
49028.0,11
49082.0,0
49085.0,1
49245.0,62
49036.0,2
49102.0,21
96153.0,7
96155.0,6
49132.0,0
96165.0,13
96168.0,20
96164.0,610
49040.0,32
49042.0,0
49035.0,213
96161.0,60
96172.0,15
96227.0,0
49176.0,17
49053.0,27
49135.0,0
49041.0,1532
49037.0,5
96170.0,3
96166.0,48
96167.0,113
96175.0,80
96176.0,2
96186.0,72
96177.0,105
96187.0,59
96171.0,1
49057.0,2
96244.0,16
96189.0,10
96225.0,11
49144.0,15
49163.0,1
49220.0,0
49288.0,0
49050.0,21
96180.0,44
49045.0,48
96178.0,2
96253.0,5
49122.0,36
49274.0,20
49052.0,151
49054.0,14
49046.0,2
96185.0,674
96183.0,9
49224.0,1
49058.0,1
96181.0,18
49127.0,34
49051.0,16
49055.0,11
49199.0,4
49148.0,2
96305.0,0
96199.0,1244
96188.0,55
49063.0,2
49157.0,0
49164.0,0
96256.0,0
49156.0,0
49062.0,319
49059.0,7
96298.0,25
96258.0,3
49064.0,7
49060.0,0
96190.0,57
96194.0,15
96195.0,26
49101.0,15
49126.0,19
49068.0,20
49069.0,3
49061.0,0
96262.0,5
96192.0,27
96241.0,50
49066.0,18
49091.0,19
49092.0,4
49115.0,8
49073.0,1
96193.0,115
49071.0,0
96204.0,1504
96205.0,333
49221.0,8
96196.0,12
49133.0,3
49072.0,3
49099.0,0
96197.0,4782
49173.0,9
49079.0,40
96273.0,44
49074.0,4
96206.0,50
49223.0,0
96208.0,21
96201.0,1
49077.0,140
96214.0,27
96231.0,64
49078.0,78
96272.0,0
49081.0,17
49222.0,21
49105.0,15
96300.0,47
96207.0,141
96212.0,605
96215.0,113
96213.0,10
96226.0,38
96247.0,42
96219.0,422
49086.0,55
49098.0,3
49123.0,14
49154.0,7
49088.0,108
96302.0,34
96276.0,287
49090.0,1175
49083.0,10
49093.0,4
96277.0,287
49087.0,5
96216.0,0
96279.0,84
96315.0,1
96278.0,2053
49095.0,8
96282.0,85
96221.0,85
96334.0,22
49180.0,0
49103.0,427
96290.0,6124
96310.0,201
96233.0,589
96235.0,5
49186.0,0
49183.0,2
49109.0,11
49124.0,2
49177.0,7
96222.0,24
96284.0,1189
96250.0,123
96230.0,318
96306.0,197
96362.0,0
96368.0,0
49161.0,1
49192.0,0
96304.0,303
49219.0,7
49190.0,7
96308.0,7
96224.0,25
49191.0,0
96468.0,132
49210.0,18
96228.0,3
49110.0,4
96309.0,12
49112.0,27
96301.0,20
49201.0,0
96299.0,59
49116.0,23
49114.0,8
49117.0,5
49113.0,46
96296.0,1
96356.0,15
49205.0,4
49130.0,2
49134.0,492
49182.0,3
49143.0,3
49207.0,0
96303.0,1141
49216.0,0
96238.0,67
96275.0,3
49212.0,2
49178.0,1
49214.0,2
96314.0,0
49131.0,5
49215.0,0
96292.0,2255
49213.0,41
49450.0,25
49218.0,0
96245.0,13
96246.0,31
96322.0,36
96249.0,1425
49142.0,16
96307.0,350
96325.0,1
49248.0,0
49140.0,0
49231.0,1
49232.0,0
49136.0,1
49511.0,3
49523.0,3
49524.0,27
49549.0,10
49556.0,5
49559.0,3
49579.0,0
96475.0,540
96480.0,889
96517.0,643
96555.0,17
96560.0,844
96572.0,1
49145.0,3
49185.0,2
49195.0,26
49237.0,5
49242.0,244
49238.0,2
96248.0,10
49239.0,0
96260.0,89
49138.0,4
49146.0,0
49147.0,13
49432.0,5
49243.0,0
49244.0,18
96289.0,113
49150.0,32
49151.0,0
49153.0,7
49204.0,9
49247.0,272
96251.0,0
96255.0,0
49256.0,0
96319.0,0
96323.0,0
96327.0,0
96348.0,19
96252.0,1
96266.0,41
49170.0,20
49162.0,57
49254.0,2
49255.0,0
96318.0,6
49152.0,22
49159.0,42
49155.0,2
96287.0,38
96295.0,47
49253.0,2
49258.0,0
96537.0,0
49259.0,1
49158.0,3
96280.0,23
96264.0,27
49257.0,0
49263.0,0
49270.0,0
49175.0,21
49160.0,35
49168.0,1
49264.0,16
49266.0,3
49262.0,38
49265.0,1
49166.0,137
49167.0,1
49171.0,12
49228.0,2
49279.0,14
49269.0,1
96259.0,7427
49172.0,0
96326.0,376
96267.0,80
49208.0,48
49276.0,3
96269.0,807
96265.0,104
49174.0,17
49283.0,17
96271.0,3
49284.0,0
96539.0,0
49282.0,0
96330.0,78
49206.0,18
49328.0,2
96562.0,2
96274.0,4716
49294.0,0
49308.0,5
96281.0,2
96313.0,5
49295.0,2
49181.0,1
49297.0,1
49300.0,3
49299.0,0
49298.0,15
96283.0,2344
96291.0,5
96286.0,472
96293.0,431
96294.0,348
49189.0,8
49275.0,8
49184.0,1
49317.0,0
96342.0,316
49196.0,5
49197.0,3
49319.0,1
96288.0,66
49321.0,11
49194.0,32
49318.0,1
49320.0,7
49252.0,3
96354.0,56
96349.0,0
49326.0,0
96350.0,5
49291.0,0
49203.0,11
96353.0,0
49202.0,3
49227.0,6
96297.0,50
49340.0,4
49285.0,3
49249.0,6
96364.0,0
49348.0,10
96357.0,5099
96361.0,24
49209.0,35
49211.0,0
49226.0,10
96515.0,0
49217.0,431
49235.0,7
49358.0,1
49229.0,1
49225.0,17
96321.0,393
49230.0,7
49241.0,3
49240.0,2
49359.0,21
49236.0,21
49363.0,5
49251.0,0
49377.0,12
96373.0,1
49250.0,0
49246.0,5
49306.0,23
96320.0,10
96380.0,226
96328.0,25
96324.0,0
49360.0,1
96379.0,25
49385.0,0
49390.0,0
96316.0,11
49384.0,1
96382.0,1
49448.0,16
49267.0,46
96383.0,0
49391.0,9
96430.0,7753
49261.0,8
49260.0,61
96394.0,0
49272.0,7
96341.0,6
96387.0,47
49281.0,5
49268.0,68
49277.0,0
96332.0,2148
96333.0,73
96470.0,1
96331.0,100
96392.0,0
96393.0,0
96395.0,0
96401.0,0
49342.0,1
49292.0,16
49286.0,4
49289.0,2
96406.0,13
96358.0,1364
49287.0,31
96335.0,2
49329.0,3
49310.0,2
49296.0,3
49290.0,2
96402.0,9
96336.0,796
96355.0,1427
96344.0,796
49406.0,0
96407.0,0
49379.0,1
96418.0,0
49293.0,20
96337.0,95
49323.0,5
49304.0,10
96409.0,0
96438.0,17
49303.0,1
96351.0,24
49301.0,4
49418.0,0
49417.0,0
96414.0,213
49346.0,0
49315.0,1
49311.0,253
96340.0,273
49309.0,76
96345.0,8
49305.0,31
96419.0,22
96343.0,222
49336.0,11
49337.0,0
49338.0,7
49435.0,2
96425.0,0
96547.0,0
49314.0,30
96484.0,29
96346.0,26
96416.0,307
49302.0,15
49322.0,29
49341.0,21
49312.0,5
49429.0,0
49430.0,0
96390.0,930
49324.0,3
49345.0,6
49548.0,6
96347.0,3
49437.0,0
49436.0,0
49330.0,1
96352.0,96
49420.0,4
49334.0,56
49399.0,3
49333.0,42
49443.0,3
96431.0,15
49325.0,1
96477.0,700
96434.0,3
49438.0,2
49356.0,88
96433.0,0
96435.0,3
49332.0,4
49339.0,19
49373.0,76
49344.0,0
96359.0,64
49343.0,0
49350.0,9
49378.0,25
49352.0,4
49458.0,13
49459.0,622
96363.0,12
49491.0,0
49354.0,24
49470.0,0
49472.0,0
49581.0,0
49596.0,0
49617.0,0
49355.0,49
49357.0,3
96374.0,118
49412.0,72
49351.0,3
49469.0,7
96442.0,225
96385.0,77
96369.0,309
49361.0,0
49362.0,7
49518.0,1
96370.0,162
96366.0,280
49471.0,3
96371.0,812
96381.0,222
96403.0,12
96367.0,0
49365.0,20
49367.0,13
49368.0,6
49408.0,1
96372.0,24
49372.0,4
49475.0,9
96375.0,546
49374.0,94
49376.0,11
49405.0,3
49375.0,5695
49366.0,0
49476.0,526
96376.0,115
96378.0,10
49364.0,12
49381.0,26
49382.0,1
49383.0,92
49478.0,14
49369.0,21
96377.0,20
49371.0,2
96450.0,408
49479.0,8
49370.0,6
96439.0,1
49389.0,33
49380.0,109
96446.0,10
49386.0,10
49392.0,16
49414.0,2
49393.0,6
49395.0,0
49388.0,2
49484.0,12
96397.0,181
96386.0,5794
96437.0,291
49535.0,7
96451.0,2334
96452.0,114
96384.0,694
49397.0,21
49483.0,0
49387.0,0
49537.0,11
96388.0,1868
96455.0,0
49401.0,1
49402.0,8
49439.0,622
49394.0,6
96389.0,2443
49530.0,9
96408.0,2127
96391.0,4
49509.0,3
49492.0,3
49398.0,0
49403.0,12
96396.0,1602
96443.0,1202
96410.0,26
49496.0,38
96398.0,38
49613.0,24
49404.0,22
49533.0,8
96404.0,174
96428.0,112
49539.0,40
49409.0,23
49532.0,104
96432.0,30
49426.0,6
96399.0,1
49413.0,0
49410.0,24
49416.0,0
49498.0,12
49415.0,4
96411.0,2612
96412.0,4271
49407.0,14
49421.0,5
49540.0,20
96405.0,19
96426.0,232
96415.0,334
96417.0,14
96413.0,0
49528.0,3
49487.0,0
49531.0,0
96490.0,6
96420.0,635
96421.0,140
96422.0,5
49424.0,25
49464.0,0
49446.0,3
49419.0,10
49425.0,25
96448.0,192
96424.0,0
49422.0,7
49427.0,9
49536.0,23
